Class,Contrast,Dissimilarity,Energy,Homogeneity
1.0,399627.0,63235.0,49149.15,335604.8
1.0,862496.0,117838.0,64824.43,620237.34
1.0,269172.0,38004.0,49642.89,214903.84
1.0,909176.0,118354.0,2553.33,796459.82
1.0,660922.0,94204.0,16248.32,515352.74
1.0,526755.0,78449.0,44238.74,586639.89
1.0,731958.0,105604.0,55202.01,603318.77
1.0,1091013.0,150257.0,60971.32,937397.21
1.0,522808.0,65786.0,53945.73,373275.76
1.0,644078.0,86544.0,49115.5,840533.79
1.0,514643.0,72305.0,51881.23,457278.55
1.0,821997.0,117015.0,60334.46,708530.55
1.0,1394576.0,192744.0,57231.93,1266602.96
1.0,736726.0,101144.0,31705.87,642796.79
1.0,1937024.0,259346.0,59552.75,2083720.95
1.0,571029.0,79275.0,62894.35,474323.08
1.0,709088.0,100310.0,51225.59,580685.78
1.0,629319.0,84101.0,50434.47,519828.96
1.0,1183640.0,162024.0,26601.81,1035142.24
1.0,482257.0,65591.0,57433.15,352068.21
1.0,1526218.0,217092.0,19492.13,1151178.62
1.0,1780571.0,258943.0,19393.04,1623069.27
1.0,500010.0,69168.0,65216.84,509902.41
1.0,1484842.0,209302.0,60583.98,1338059.94
1.0,1292213.0,180261.0,62474.71,1158018.13
1.0,1919246.0,277924.0,54948.26,1651940.18
1.0,967194.0,144398.0,65377.03,853387.25
1.0,2055234.0,277930.0,41502.54,1804505.02
1.0,1048332.0,127728.0,63107.34,657292.36
1.0,1848832.0,271454.0,5224.51,2966989.31
1.0,1555332.0,213276.0,30174.07,1326088.71
1.0,872253.0,121285.0,41173.11,682536.7
1.0,1170511.0,166907.0,40315.96,1083372.38
1.0,1488567.0,212757.0,33230.87,1199824.78
1.0,469204.0,70960.0,30370.09,555709.92
1.0,1083704.0,155182.0,16060.04,1617729.13
1.0,1492412.0,214524.0,37138.68,1149950.74
1.0,537118.0,72434.0,53334.16,391338.84
1.0,408354.0,68710.0,63371.49,541223.59
1.0,483483.0,65493.0,44354.99,468664.08
1.0,766562.0,107212.0,8963.54,658763.92
1.0,1914296.0,264914.0,57787.1,1730473.82
1.0,802216.0,104744.0,61939.3,756236.61
1.0,628919.0,93881.0,36872.56,467018.2
1.0,1128234.0,148204.0,64601.24,1050830.38
1.0,754710.0,110288.0,22842.43,682305.71
1.0,873073.0,129987.0,24593.56,751925.5
1.0,1021902.0,141050.0,61978.71,846851.38
1.0,958386.0,128636.0,8273.04,1106821.59
1.0,1174482.0,172686.0,49762.82,1212009.81
1.0,402186.0,59900.0,60788.29,400001.96
1.0,534808.0,71532.0,60243.97,506029.35
1.0,626207.0,80723.0,58486.97,483069.05
1.0,977506.0,147064.0,40379.48,1067069.45
1.0,598976.0,77278.0,60416.58,524388.14
1.0,508232.0,65322.0,32006.77,385115.63
1.0,882521.0,127313.0,59088.21,713212.26
1.0,728705.0,101991.0,44370.85,650145.8
1.0,842090.0,128590.0,57642.64,715983.09
1.0,767721.0,116017.0,27406.72,684743.5
1.0,1291432.0,179728.0,60781.54,1129481.06
1.0,507537.0,84365.0,59807.3,609016.31
1.0,596860.0,80438.0,23020.75,515282.07
1.0,466128.0,68658.0,54697.76,442420.12
1.0,897733.0,125461.0,41774.97,758531.54
1.0,587617.0,75863.0,64969.28,467838.7
1.0,619827.0,86491.0,59139.26,573556.38
1.0,614729.0,90689.0,28583.68,577943.34
1.0,668235.0,84435.0,20406.43,501433.77
1.0,787136.0,104368.0,27594.92,678532.19
1.0,1453197.0,196793.0,47720.12,1100787.92
1.0,1161053.0,160897.0,64591.07,1227324.17
1.0,1635119.0,226571.0,54468.75,1450096.37
1.0,752145.0,97355.0,49000.33,637852.18
1.0,471519.0,75897.0,17455.6,577663.26
1.0,629691.0,88955.0,43561.8,521185.99
1.0,727821.0,96729.0,60665.17,707760.42
1.0,587997.0,88607.0,28664.12,545208.05
1.0,940936.0,126004.0,41677.97,735182.66
1.0,762245.0,97459.0,9729.78,682513.17
1.0,3212486.0,479778.0,59395.88,4839629.37
1.0,2266603.0,378183.0,25154.78,3789081.85
1.0,702825.0,90343.0,65217.38,506686.27
1.0,599846.0,83574.0,64016.3,665468.09
1.0,491210.0,70832.0,57393.16,479678.34
1.0,628268.0,79106.0,64445.77,563526.35
1.0,921227.0,108139.0,58368.1,759540.72
1.0,644535.0,88737.0,63250.78,640810.62
1.0,814727.0,112983.0,50584.6,778057.0
1.0,934047.0,146535.0,60963.41,743570.63
1.0,616270.0,90238.0,44711.42,747102.79
1.0,620935.0,87041.0,56353.27,538382.6
1.0,843661.0,117709.0,26260.04,703933.57
1.0,1047041.0,147247.0,44650.57,769371.17
1.0,756520.0,106084.0,60830.73,526518.81
1.0,445775.0,68059.0,41982.66,430070.94
1.0,606262.0,81510.0,53388.44,563079.36
1.0,739936.0,105176.0,26440.96,597839.56
1.0,1477280.0,264386.0,11146.11,2202653.24
1.0,757268.0,107284.0,65005.14,621878.04
1.0,411848.0,65622.0,64654.19,440414.15
1.0,878003.0,127869.0,57358.72,712498.47
1.0,435445.0,63927.0,61858.91,321482.15
1.0,2028982.0,277804.0,59863.71,2996206.12
1.0,742091.0,116081.0,8765.39,1070077.87
1.0,571554.0,73954.0,30445.58,482420.41
1.0,763926.0,94002.0,7900.13,575033.57
1.0,594922.0,80706.0,52219.05,453334.92
1.0,457335.0,65965.0,39312.93,445308.77
1.0,656687.0,98531.0,33165.65,556292.27
1.0,1260484.0,174234.0,51635.28,1292746.03
1.0,1257297.0,166213.0,54232.79,1258169.03
1.0,1625066.0,232996.0,30919.09,1511501.78
1.0,592143.0,83795.0,43354.68,581320.61
1.0,439472.0,68062.0,64363.16,397555.61
1.0,724084.0,91648.0,43104.56,525677.47
1.0,567351.0,85303.0,62948.95,660303.74
1.0,520119.0,74451.0,59261.0,571463.98
1.0,473688.0,59544.0,16918.14,442796.87
1.0,714688.0,91468.0,47082.47,752382.75
1.0,493756.0,69974.0,29963.9,471501.48
1.0,1057452.0,150652.0,62630.52,844908.16
1.0,442827.0,63391.0,31863.53,468617.24
1.0,680262.0,102824.0,51066.71,552202.65
1.0,1822790.0,250026.0,11296.34,2761159.79
1.0,790971.0,107993.0,49127.03,775482.06
1.0,485829.0,65653.0,50081.92,441802.51
1.0,971713.0,133365.0,65094.42,872126.45
1.0,539618.0,76098.0,54865.76,518336.59
1.0,399353.0,59771.0,33150.57,416331.54
1.0,619434.0,97772.0,38623.46,825490.71
1.0,959582.0,125992.0,43103.01,830692.05
1.0,816878.0,114088.0,31553.53,862388.64
1.0,1315609.0,182369.0,51061.31,900586.63
1.0,1251814.0,168550.0,31728.04,1516716.08
1.0,493854.0,66886.0,63074.75,400472.22
1.0,4219288.0,561406.0,47527.22,4621582.81
1.0,1532481.0,215825.0,49465.08,1443642.67
1.0,949706.0,132418.0,62574.17,1459224.43
1.0,449324.0,63904.0,16562.35,471362.28
1.0,834070.0,108868.0,47364.29,750693.36
1.0,804589.0,111037.0,35360.2,786869.27
1.0,1050660.0,155048.0,32535.84,1648889.11
1.0,2550774.0,347136.0,25059.76,2759694.81
1.0,722249.0,94605.0,14924.13,607373.49
1.0,1050442.0,137374.0,23968.55,868071.47
1.0,1813054.0,249540.0,34415.47,1833322.13
1.0,1321134.0,190204.0,31225.16,1430675.09
1.0,1047838.0,143008.0,57868.52,933568.09
1.0,1327554.0,186064.0,61043.99,1143430.33
1.0,534039.0,82511.0,41465.28,488520.07
1.0,688073.0,91911.0,14408.49,557090.52
1.0,805310.0,103326.0,53662.35,781050.38
1.0,526249.0,70583.0,32076.86,452944.34
1.0,1112654.0,158380.0,48229.03,1124416.12
1.0,1373607.0,205325.0,51941.56,1120975.59
1.0,1912840.0,335776.0,63912.83,4294000.98
1.0,908001.0,128497.0,63975.87,1061887.38
1.0,370255.0,59093.0,49852.67,529996.43
1.0,329048.0,64906.0,20469.79,697206.51
1.0,877979.0,134983.0,57425.49,949556.72
1.0,484369.0,73235.0,46880.03,590332.32
1.0,1369322.0,190674.0,36149.58,1362241.31
1.0,1169858.0,173178.0,55624.15,1174915.72
1.0,363264.0,51324.0,44084.93,334048.06
1.0,976836.0,142270.0,62787.06,1058036.16
1.0,472928.0,70722.0,35901.71,516373.75
1.0,884354.0,121522.0,26544.07,796884.51
1.0,2024642.0,265248.0,57115.53,1839679.17
1.0,2276635.0,274101.0,34385.76,1341863.42
1.0,2046693.0,277555.0,23047.29,2188860.69
1.0,1032865.0,147201.0,44004.57,889399.3
1.0,1872985.0,267577.0,53117.57,2585870.39
1.0,953319.0,122893.0,64368.21,1105852.58
1.0,720006.0,99458.0,56470.9,667358.15
1.0,828253.0,127527.0,49611.9,1061186.78
1.0,848705.0,117825.0,35137.19,499431.31
1.0,2466144.0,378330.0,24558.78,3266220.35
1.0,2550251.0,377523.0,2061.01,2871205.27
1.0,1034500.0,147796.0,13759.59,1413399.76
1.0,1232628.0,171574.0,47462.36,1328792.11
1.0,412734.0,60462.0,64437.54,465861.27
1.0,660886.0,93342.0,22020.28,623042.45
1.0,4653884.0,798282.0,59922.46,3204012.82
1.0,791795.0,101647.0,59899.89,756095.93
1.0,1330874.0,185826.0,5246.52,1423157.78
1.0,1174914.0,157344.0,63963.28,985049.03
1.0,476471.0,71967.0,45214.92,303657.51
1.0,863756.0,127032.0,54872.6,839732.77
1.0,539031.0,74913.0,59993.21,436392.99
1.0,589283.0,85035.0,7247.07,622593.17
1.0,1294053.0,184857.0,25998.53,1446042.56
1.0,1083284.0,162160.0,51294.33,1496753.26
1.0,939217.0,133427.0,32407.42,812721.43
1.0,1778643.0,254863.0,59153.06,1946735.9
1.0,549391.0,72375.0,58022.66,416049.46
1.0,473793.0,64805.0,12320.95,417255.16
1.0,818268.0,105038.0,60922.97,840651.75
1.0,435213.0,68761.0,39181.43,387537.76
1.0,513021.0,82989.0,20713.39,612352.61
1.0,739635.0,101937.0,28140.98,710847.05
1.0,896976.0,135920.0,40119.29,1215602.47
1.0,1017189.0,149669.0,57893.31,1137853.14
1.0,820112.0,110056.0,54294.61,662418.23
1.0,748542.0,112448.0,56066.44,840306.91
1.0,318992.0,51002.0,16414.77,457675.67
1.0,725724.0,96146.0,27926.22,539965.69
1.0,452624.0,67918.0,56607.19,413723.87
1.0,2037477.0,277745.0,38707.68,2024926.34
1.0,565304.0,77074.0,25241.14,540084.54
1.0,565304.0,77074.0,25241.14,540084.54
1.0,420501.0,63791.0,17195.32,412022.21
1.0,341499.0,51425.0,58468.94,349286.99
1.0,1725503.0,240159.0,60856.35,1827392.84
1.0,761180.0,97580.0,61722.03,727945.98
1.0,1739399.0,219251.0,31003.82,2036879.41
1.0,841169.0,115289.0,45458.83,873863.6
1.0,720794.0,95812.0,38727.85,489522.33
1.0,1782600.0,228646.0,46083.01,2130403.17
1.0,840253.0,109439.0,13566.12,637252.8
1.0,385971.0,59795.0,31375.96,317243.86
1.0,947640.0,135536.0,37044.16,1045970.44
1.0,782610.0,100562.0,58716.14,572578.3
1.0,646048.0,83266.0,53703.77,519545.46
1.0,819063.0,107501.0,5118.03,604370.02
1.0,1062880.0,142064.0,49908.24,738413.93
1.0,1509545.0,205461.0,24643.37,1074723.9
1.0,833428.0,120100.0,13127.34,797342.87
1.0,1932203.0,246861.0,63239.54,2021692.07
1.0,504618.0,72302.0,51363.36,623921.46
1.0,999872.0,127844.0,48930.53,1320938.21
1.0,1084117.0,148015.0,30684.71,901986.83
1.0,1381575.0,199927.0,37693.95,1497523.35
1.0,576014.0,78034.0,36042.43,395844.14
1.0,2074468.0,287540.0,51782.61,2643194.28
1.0,447572.0,66796.0,42187.42,552323.96
1.0,2440314.0,285614.0,21273.06,2527914.8
1.0,465001.0,67997.0,49320.74,465643.9
1.0,857744.0,123450.0,63981.53,1066642.33
1.0,393100.0,58700.0,63752.84,501384.15
1.0,685170.0,105764.0,52453.93,1058497.21
1.0,853355.0,120449.0,54292.63,857223.49
1.0,863777.0,110779.0,57795.26,747457.19
1.0,1210608.0,176412.0,55100.55,1382890.99
1.0,767365.0,124537.0,59872.27,1129567.23
1.0,453429.0,68491.0,65200.62,517067.62
1.0,388901.0,57131.0,52175.28,462276.44
1.0,875065.0,128417.0,60791.79,901618.35
1.0,542576.0,76670.0,24708.03,460431.75
1.0,707164.0,95760.0,26358.43,583033.0
1.0,1425117.0,200327.0,55710.73,1298508.59
1.0,808859.0,108473.0,20713.83,769956.54
1.0,1069151.0,148761.0,34874.4,1176002.3
1.0,652544.0,89060.0,11269.88,640659.78
1.0,563354.0,77870.0,64578.96,566741.13
1.0,787703.0,102771.0,64692.4,799798.69
1.0,785987.0,125229.0,13895.94,1372739.77
1.0,602394.0,84268.0,65381.08,641982.43
1.0,1093231.0,169573.0,31469.03,1510726.72
1.0,662974.0,118520.0,16348.44,1151540.11
1.0,482011.0,73675.0,41146.64,463097.42
1.0,1687043.0,243067.0,42621.67,1696015.64
1.0,706806.0,106086.0,58690.5,888269.44
1.0,1582342.0,231562.0,20419.69,1915066.47
1.0,587763.0,83863.0,25257.59,622280.02
1.0,672291.0,88767.0,62481.56,588607.91
1.0,1662374.0,241322.0,54729.23,2128721.37
1.0,666806.0,85238.0,52885.16,639595.08
1.0,773252.0,114990.0,29855.0,1206561.76
1.0,1009872.0,141870.0,38127.22,826058.49
1.0,1095703.0,155469.0,9087.46,1241770.21
1.0,623270.0,83226.0,62486.97,680083.95
1.0,575292.0,74218.0,7918.24,485179.35
1.0,1358262.0,165908.0,13634.93,718847.12
1.0,536250.0,77444.0,14106.08,520494.85
1.0,576893.0,81669.0,61834.31,714318.88
1.0,644375.0,95793.0,53010.71,674502.39
1.0,572048.0,85590.0,45650.56,792504.11
1.0,2055950.0,305282.0,40705.54,2105670.55
1.0,659140.0,90818.0,54646.56,880321.53
1.0,1571720.0,250920.0,46900.07,1773544.83
1.0,523404.0,73928.0,63560.18,659796.65
1.0,1144339.0,174587.0,54358.88,1240644.2
1.0,525576.0,82290.0,39985.29,545890.38
1.0,843886.0,116246.0,62802.16,857163.5
1.0,576485.0,78259.0,35650.9,547815.35
1.0,560246.0,73228.0,54361.68,570493.01
1.0,521200.0,82064.0,61361.97,628961.06
1.0,1163023.0,158217.0,60732.84,954710.3
1.0,763560.0,107848.0,59016.01,1005532.77
1.0,963482.0,134880.0,23826.15,868330.34
1.0,1246716.0,178134.0,36145.9,1072702.62
1.0,1986659.0,294499.0,52538.68,2182517.55
1.0,466212.0,71868.0,47916.65,516514.99
1.0,162180.0,23270.0,53805.66,109021.13
1.0,838594.0,124130.0,45091.99,1123106.57
1.0,468274.0,66644.0,30495.21,440476.22
1.0,1365244.0,177916.0,42886.14,1252179.71
1.0,1545242.0,228624.0,37849.46,1667223.62
1.0,2699999.0,372317.0,21814.27,1589824.76
1.0,1078766.0,152690.0,61597.07,1746079.06
1.0,1192535.0,173779.0,1698.88,1476447.58
1.0,2442879.0,352103.0,16739.0,1541194.33
1.0,681810.0,97160.0,47068.94,591345.95
1.0,1491625.0,216253.0,47134.54,1835368.02
1.0,509642.0,79808.0,58129.36,638459.23
1.0,894643.0,126787.0,38000.17,812467.49
1.0,561452.0,78150.0,39706.24,539269.36
1.0,403280.0,63496.0,5155.44,328062.17
1.0,750813.0,123223.0,43458.8,1231168.62
1.0,787997.0,106073.0,53062.32,716980.82
1.0,1479876.0,217490.0,47320.52,1714323.13
1.0,680761.0,95019.0,14174.96,637073.27
1.0,641728.0,91416.0,55390.24,599047.38
1.0,649114.0,91400.0,19337.0,685283.32
1.0,606612.0,90370.0,58946.37,449467.19
1.0,1065772.0,149002.0,58327.77,1266661.5
1.0,979143.0,153433.0,33409.11,1282226.0
1.0,1857357.0,269767.0,64236.74,1634896.48
1.0,2054330.0,285776.0,57951.33,2298178.97
1.0,816702.0,112366.0,49257.61,840063.62
1.0,672165.0,103119.0,46945.75,976917.74
1.0,1372778.0,179570.0,55428.88,884834.1
1.0,959483.0,138107.0,58481.0,1073774.78
1.0,194792.0,27230.0,51731.88,103456.56
1.0,378696.0,53622.0,35257.37,237260.6
1.0,594271.0,83807.0,64741.12,560185.87
1.0,841382.0,119408.0,64743.81,725530.71
1.0,486760.0,70232.0,60034.27,347408.69
1.0,558211.0,76411.0,10768.21,415215.23
1.0,734554.0,106312.0,64186.63,820940.42
1.0,1261301.0,182179.0,61401.97,1301740.72
1.0,406951.0,58767.0,64506.53,416237.22
1.0,424769.0,58775.0,61600.57,271447.72
1.0,1402510.0,213898.0,50489.09,1268650.48
1.0,925556.0,145122.0,31459.73,897890.11
1.0,808284.0,111036.0,14623.87,806541.85
1.0,653417.0,99331.0,58995.48,877356.51
1.0,814120.0,112168.0,63087.28,798529.16
1.0,320237.0,51193.0,52622.71,321154.61
1.0,631478.0,96632.0,44049.33,719016.61
1.0,990365.0,125631.0,42140.01,788769.63
1.0,1107244.0,149458.0,47509.23,1113544.09
1.0,1155924.0,177490.0,58659.74,1645919.88
1.0,1297179.0,167911.0,61424.9,1010318.94
1.0,770107.0,104209.0,46488.81,817856.33
1.0,706444.0,101420.0,31746.4,617309.97
1.0,579283.0,82047.0,49625.15,389655.06
1.0,1309069.0,191675.0,65401.06,1436488.85
1.0,916523.0,131851.0,47768.91,977669.72
1.0,1086057.0,159291.0,32324.04,1017933.11
1.0,575050.0,81112.0,64604.18,482985.17
1.0,905147.0,120073.0,15202.11,696511.7
1.0,510198.0,72120.0,58963.26,315744.48
1.0,827847.0,125925.0,59579.88,752900.66
1.0,232694.0,33348.0,47170.09,161438.0
1.0,668951.0,98957.0,59404.88,663880.71
1.0,1441266.0,202018.0,43956.82,1948323.07
1.0,737029.0,117275.0,62246.58,946556.8
1.0,746874.0,100546.0,7118.65,975302.5
1.0,1098556.0,158124.0,53012.58,1100729.6
1.0,617507.0,78733.0,29575.97,550899.38
1.0,1020800.0,144136.0,35914.32,1096416.88
1.0,567850.0,87570.0,65286.7,569117.4
1.0,873339.0,122429.0,12326.11,671497.18
1.0,2243104.0,305018.0,45099.02,2983780.96
1.0,1793407.0,266751.0,45610.67,2921497.69
1.0,570118.0,77698.0,64067.03,528762.65
1.0,684692.0,91668.0,30671.58,588486.79
1.0,633382.0,91732.0,34575.92,675189.11
1.0,1059765.0,147655.0,59479.53,1082874.05
1.0,628910.0,90620.0,48647.57,638485.24
1.0,831612.0,120178.0,27965.33,907447.58
1.0,1664490.0,230078.0,9157.57,1584026.08
1.0,711697.0,97759.0,39535.75,785382.15
1.0,457202.0,62134.0,35932.19,386138.71
1.0,1153543.0,147575.0,60032.56,902437.97
1.0,816260.0,114994.0,26046.92,1064056.87
1.0,826297.0,118459.0,49143.71,833816.18
1.0,696820.0,97438.0,62295.67,694885.89
1.0,752195.0,101903.0,18028.82,1007503.13
1.0,629366.0,87632.0,53973.05,594798.75
1.0,400059.0,58135.0,17195.03,301530.15
1.0,555167.0,78085.0,41298.49,643511.91
1.0,733773.0,101359.0,43056.58,636365.92
1.0,628919.0,83377.0,46816.58,566485.18
1.0,1397465.0,194897.0,38220.62,1440458.76
1.0,384730.0,68960.0,63408.56,468331.49
1.0,1310705.0,176647.0,41970.62,1554940.15
1.0,2182058.0,285226.0,21918.93,1414790.89
1.0,499995.0,78075.0,37135.67,534445.56
1.0,1425228.0,212728.0,19796.14,1830060.28
1.0,229231.0,32883.0,31242.18,197298.1
1.0,1485305.0,211103.0,15430.37,1725960.44
1.0,1123880.0,161022.0,56149.54,1528104.47
1.0,565326.0,89438.0,24599.33,727125.38
1.0,690957.0,89883.0,33631.2,612702.79
1.0,670762.0,98886.0,52869.33,958534.79
1.0,990673.0,139921.0,59986.0,940826.07
1.0,615760.0,79110.0,13913.09,522919.47
1.0,1902887.0,281813.0,61927.42,2234711.49
1.0,597516.0,83016.0,45491.06,569386.96
1.0,1750393.0,247213.0,49681.11,1835419.95
1.0,1632444.0,228358.0,49374.48,1545734.36
1.0,466846.0,68400.0,43060.47,626110.48
1.0,619948.0,76594.0,45619.53,473960.76
1.0,944063.0,141569.0,50439.06,1027966.19
1.0,759114.0,102784.0,51152.27,656384.9
1.0,392821.0,59779.0,54379.82,431285.25
1.0,872558.0,110192.0,43930.22,795461.25
1.0,787306.0,115898.0,61748.76,938647.87
1.0,645488.0,94944.0,34320.03,651043.86
1.0,737414.0,98504.0,50691.42,736624.12
1.0,543078.0,79018.0,28561.02,720651.33
1.0,577862.0,78334.0,58740.2,508958.56
1.0,1076722.0,142212.0,62898.4,1041180.7
1.0,837656.0,123402.0,54101.01,681681.96
1.0,1282657.0,161309.0,31233.39,801324.16
1.0,691879.0,95487.0,57494.86,635444.43
1.0,1494671.0,211081.0,61641.55,1593390.02
1.0,2151814.0,283046.0,54016.93,1848093.04
1.0,1656986.0,216876.0,43739.19,1505419.31
1.0,705855.0,95407.0,65329.14,562859.6
1.0,1365312.0,178716.0,21246.87,1397736.99
1.0,748039.0,109223.0,14022.66,715667.24
1.0,1080465.0,145163.0,51078.77,1212460.38
1.0,744815.0,106145.0,60073.74,765154.68
1.0,829615.0,126031.0,61058.73,1314419.51
1.0,1148432.0,165410.0,56221.24,1858661.93
1.0,634391.0,85151.0,59611.28,389677.72
1.0,310789.0,44695.0,37427.09,238635.0
1.0,539210.0,73676.0,64242.98,598029.03
1.0,850082.0,119160.0,56679.13,773506.8
1.0,481217.0,75977.0,46985.68,491350.22
1.0,337249.0,55185.0,33246.27,410182.0
1.0,892476.0,132672.0,26908.8,734746.83
1.0,1065946.0,160502.0,36572.83,814959.12
1.0,859133.0,121173.0,59195.72,884613.44
1.0,1023664.0,148718.0,42323.62,947513.87
1.0,1542477.0,198761.0,49374.39,1014883.41
1.0,915608.0,122670.0,57824.79,741810.92
1.0,1301773.0,163247.0,45800.41,791168.08
1.0,1246889.0,166019.0,9532.92,1650676.58
1.0,1751106.0,242850.0,28108.25,2053388.24
1.0,812267.0,114903.0,42939.66,647203.43
1.0,853738.0,122282.0,54092.55,857335.25
1.0,1302125.0,177339.0,49843.04,1904766.19
1.0,1307610.0,175606.0,34022.8,1844348.33
1.0,1353491.0,197789.0,15445.81,1590334.3
1.0,1011269.0,148895.0,55392.23,1025836.73
1.0,1435682.0,208658.0,51585.21,1736073.99
1.0,466186.0,73894.0,56591.9,496529.72
1.0,1271800.0,171216.0,20194.7,1461704.46
1.0,1099148.0,141150.0,40026.25,1149278.51
1.0,484822.0,74456.0,54499.42,531523.35
1.0,1273944.0,190608.0,61519.64,1447958.29
1.0,559965.0,77365.0,33275.93,403489.66
1.0,3157317.0,387985.0,31297.83,1868332.5
1.0,527363.0,80507.0,60220.5,691889.71
1.0,1260150.0,177922.0,56158.0,1629622.06
1.0,1341000.0,165084.0,65096.81,1127346.1
1.0,1122594.0,165404.0,50291.79,996107.4
1.0,745712.0,104008.0,60054.26,825308.54
1.0,1186381.0,170797.0,26279.49,1090917.44
1.0,420710.0,53222.0,37147.07,296968.02
1.0,2193746.0,282052.0,15117.45,1748886.67
1.0,1559346.0,216880.0,57482.83,1526572.15
1.0,718023.0,95025.0,57261.84,519327.77
1.0,899901.0,111597.0,63371.36,963492.41
1.0,1206342.0,209136.0,22599.73,2074583.72
1.0,895358.0,123856.0,57662.02,737748.16
1.0,1015002.0,150492.0,57726.65,1234153.73
1.0,1059187.0,175439.0,47895.45,1523371.82
1.0,716579.0,108347.0,39932.12,764048.19
1.0,1456355.0,208313.0,49082.09,1133689.35
1.0,789304.0,108412.0,26292.83,723455.4
1.0,1066251.0,156621.0,7146.85,766878.21
1.0,640097.0,105847.0,65012.4,1048755.61
1.0,1114868.0,153420.0,63297.25,1203150.02
1.0,1280679.0,174407.0,60322.34,1466243.1
1.0,1371876.0,207468.0,32886.15,1176794.6
1.0,704151.0,118605.0,61285.16,915512.06
1.0,889391.0,127477.0,51689.33,1014470.4
1.0,806765.0,116355.0,28325.25,816289.79
1.0,413167.0,60915.0,53757.93,373182.1
1.0,586628.0,78790.0,46571.48,629203.83
1.0,854035.0,115799.0,5468.02,908296.34
1.0,560720.0,85466.0,63161.05,789467.17
1.0,1228794.0,195726.0,35686.42,1777752.91
1.0,460285.0,71839.0,54967.44,291707.53
1.0,1024226.0,136920.0,36661.09,733608.4
1.0,511021.0,79051.0,46189.04,748190.1
1.0,1392014.0,204622.0,60864.75,1260408.22
1.0,220350.0,35732.0,29325.58,195800.6
1.0,728135.0,105963.0,16398.46,760225.41
1.0,431592.0,64014.0,37593.78,485416.09
1.0,2594293.0,313823.0,16045.91,1582048.21
1.0,2199929.0,298655.0,40301.54,1276233.28
1.0,1256594.0,170570.0,61651.53,1203129.14
1.0,837894.0,112660.0,36310.74,845241.5
1.0,772451.0,110031.0,17646.28,955847.09
1.0,820854.0,110358.0,51590.49,880215.96
1.0,852463.0,114321.0,43499.42,892705.25
