Class,Contrast,DM,Energy,IDM
1.0,784928212438.33,3117261114.24,38606.06,179103.34
1.0,1792682949216.17,6255729476.46,58915.03,262083.96
1.0,1855921081748.35,5946499740.83,50934.61,248288.75
1.0,3147853523957.82,9223868197.07,64390.92,308274.28
1.0,2365510849614.48,7441345192.78,57636.34,271667.97
1.0,1530806227630.87,5025701780.71,48817.35,226653.04
1.0,1488384866202.74,5150852913.51,50647.1,239972.22
1.0,1122167321784.47,3989434674.45,42692.8,191609.88
1.0,2506662098639.95,7437581088.35,54573.6,269667.66
1.0,3766689113.66,46561510.51,5538.52,25840.72
1.0,4249863488947.07,11316177157.54,65856.03,339468.49
1.0,10738376423.6,108848144.66,8821.28,37958.21
1.0,13478355012.32,132522283.67,9593.28,44683.76
1.0,4902806243640.47,13121460027.25,77348.16,354498.95
1.0,2509815943709.94,8325991256.22,69686.67,307731.91
1.0,2511010118385.61,7926948433.66,63928.78,287184.15
1.0,3830094206289.21,11593050279.76,78577.94,333531.34
1.0,3078719178974.58,9542062875.77,73935.31,325899.22
1.0,9212181407120.45,21997139350.78,97325.0,450790.6
1.0,13121564669485.05,28531695618.86,108049.45,548263.63
1.0,6535709682599.15,15890058636.07,78145.14,381680.24
1.0,77051532206964.7,122967050217.52,271024.16,1272280.38
1.0,24750740791981.61,48310038710.16,149026.12,665543.8
1.0,9147977111949.93,22183824354.55,104699.92,480986.36
1.0,7854306530646.69,19741919636.8,103786.93,474293.82
1.0,11308948680.04,114829378.7,9341.8,39397.69
1.0,984035992717.72,3932808380.49,50273.03,218199.63
1.0,2055015655606.2,7033944672.44,63037.67,276608.97
1.0,1565694396532.33,5489994482.52,54044.72,230299.87
1.0,2482279826652.04,7772483854.39,62104.92,267027.62
1.0,1099172926190.58,4163572835.73,47948.2,213373.29
1.0,3914600469602.27,10621846054.4,66165.25,336316.85
1.0,5893326641611.0,14512626194.95,73054.29,385257.45
1.0,7839289687108.32,18720567067.42,87756.93,426033.61
1.0,3776189320814.13,11276602319.39,78457.97,339871.44
1.0,16041479305067.74,35128054030.17,129983.89,587135.06
1.0,11039985708812.71,23951424421.93,90618.94,435672.29
1.0,1815180092800.47,5983076958.86,51870.75,251948.62
1.0,2327871190234.04,6808472162.09,46897.47,249315.41
1.0,3182945652249.36,9450422187.52,67289.22,305917.89
1.0,10394029288442.42,22381555432.19,84215.77,406500.16
1.0,1038690140130.99,3907218737.37,42581.8,199644.21
1.0,1267721648222.91,4758109235.55,51760.36,228640.85
1.0,924721594336.32,3656376482.95,46578.89,207637.35
1.0,1535679815374.99,5024184969.87,44259.37,206204.28
1.0,1798926987135.6,5850672247.58,50076.27,244071.25
1.0,28349115342678.35,54381544890.51,150535.68,717272.33
1.0,1352565330338.19,4988705070.78,53133.51,231552.86
1.0,1290987050704.63,4579899352.87,45644.16,217456.58
1.0,7200111714728.4,18214229440.54,89282.29,416929.4
1.0,25082683334991.14,44794181338.63,122167.31,631374.86
1.0,2530557380826.72,7677201785.2,56439.2,261335.6
1.0,1140177816167.99,4405916279.93,52022.97,248026.59
1.0,4390368977243.02,12350807724.21,75306.98,342853.13
1.0,5159433724789.52,13725580774.59,81171.81,368747.19
1.0,1561189609745.66,5322535426.47,50314.7,235538.35
1.0,4441939667374.32,12296366325.14,75784.85,360956.26
1.0,319113451932.47,1597772586.21,29966.88,148170.82
1.0,1386197701163.01,4767338966.82,45400.44,200373.04
1.0,1784571666331.41,6262076785.99,59564.93,263538.81
1.0,735254888968.45,2978191070.48,39561.42,182312.63
1.0,1494745607229.86,5311619262.6,50763.33,216911.36
1.0,1686847930176.18,5528099499.67,47886.29,211684.6
1.0,4167425079372.31,11108104514.72,63556.04,297330.92
1.0,4490855690401.96,12868715950.14,77827.92,349302.25
1.0,1674301039332.28,5703587212.74,50478.93,231419.64
1.0,2908343977390.35,9278261823.32,73435.05,326103.11
1.0,2960702601274.72,9090506893.39,68778.08,329631.01
1.0,3207304745109.07,9921792309.42,74828.56,349275.33
1.0,3125682911409.94,9310265588.27,67273.65,309496.58
1.0,4061906025890.49,11353426190.44,69651.86,319790.79
1.0,4505296245966.48,12850427077.27,85074.38,384625.72
1.0,1156685600769.47,4231963856.17,44193.26,211353.85
1.0,1856333257686.0,5983513784.99,47427.91,220412.89
1.0,1930931809788.08,6210852353.12,50248.05,235269.94
1.0,919254119749.23,3508292348.54,41690.31,187344.21
1.0,1968122555697.54,6290003968.88,50341.2,232347.42
1.0,1034062340018.18,3725794015.87,39236.59,185534.05
1.0,1615884828646.93,5314546947.02,46476.25,212093.29
1.0,1111821407587.67,3853936753.77,38520.28,180634.28
1.0,766026496226.79,2972997270.83,37129.73,175153.22
1.0,1617039278068.98,5325262657.77,48380.22,216217.54
1.0,2109847287715.9,6512540267.67,49474.85,215845.08
1.0,2093492480910.97,6516811523.74,50979.87,236269.49
1.0,2544815989166.53,7347403048.93,50666.34,241591.77
1.0,1330174346659.52,4570516166.55,45713.05,194867.7
1.0,14611341304935.81,31455468088.78,116658.25,543544.55
1.0,2772561126599.62,9267881458.63,80064.64,362780.11
1.0,4971112901814.9,14380248480.1,98068.39,450065.36
1.0,621912433943.81,2414037872.69,29038.82,145341.47
1.0,650782195752.33,2726726026.4,39254.14,189079.35
1.0,3768920934743.63,10303930279.82,64584.21,296828.08
1.0,1830623905304.96,6182877543.58,55168.68,267618.75
1.0,2384340629843.8,7611712019.42,68236.27,317096.19
1.0,1124336095443.27,4289970382.03,49062.39,238377.45
1.0,1351570780081.4,4992067849.63,58258.9,267663.73
1.0,1317637236231.14,4903914227.79,54804.15,252191.69
1.0,1917935368673.18,6367372053.26,59574.2,291235.59
1.0,603595471169.49,2690192046.41,43870.66,203339.41
1.0,11189910189894.52,24160497795.9,96194.85,464402.77
1.0,16402575749448.76,34145053092.1,119200.62,579573.19
1.0,6329462644675.04,15123861115.32,72896.45,358374.88
1.0,1337495764005.4,5008726530.74,54732.28,248570.32
1.0,18400777372680.94,35497357060.82,108057.49,531110.1
1.0,5577932470205.51,15126053928.88,95306.68,433862.55
1.0,525864886199.54,2362436056.72,37542.0,163546.15
1.0,962531367731.45,3817980003.03,46819.7,196080.23
1.0,584974121770.04,2587252366.81,41174.09,178666.19
1.0,29609471605773.15,57285858759.44,168029.74,848372.15
1.0,37437433082904.4,66509497308.89,180611.93,936580.55
1.0,16183454294372.47,37327179676.49,182769.49,784941.56
1.0,15943701048305.82,36549741651.14,155557.95,707917.38
1.0,20217441591977.3,45118691326.87,174732.15,784551.67
1.0,8989409766631.32,23523206404.16,128334.87,581322.49
1.0,9303881058433.67,23753583096.37,129589.16,590115.58
1.0,19981362331713.63,42760005246.07,151675.45,738913.67
1.0,6115497721681.15,15665870329.77,83152.58,390857.22
1.0,1426118338202.76,4939692651.06,48862.42,246512.79
1.0,35445916971602.56,59564815923.51,142200.82,707238.97
1.0,3823916527746.74,10788804320.12,62142.24,313606.08
1.0,690754792671.69,2798416535.77,37266.56,178741.82
1.0,3111079909859.46,9877570196.71,76179.67,337933.36
1.0,3288689430713.74,10151811238.89,74025.39,327095.29
1.0,4452630235742.21,12131893060.39,77731.92,367519.49
1.0,3578944211835.41,10617920091.6,72275.36,315041.01
1.0,5941120064793.54,15116996054.84,89076.65,414042.36
1.0,5381335197257.57,13931013675.98,74271.73,375433.91
1.0,736216616573.08,3022275844.49,40762.5,184204.23
1.0,1837091043404.31,6105344182.86,54286.03,265016.62
1.0,602076391565.83,2602939867.32,39297.01,179960.37
1.0,28190981095999.3,54030741292.18,167052.92,799172.68
1.0,34301286899817.06,63386309737.14,174178.09,834577.2
1.0,5436345946225.13,13395780813.7,66389.57,342529.3
1.0,14831864700034.03,29757481105.62,102224.75,537684.28
1.0,5777780873376.78,14266219113.55,70614.67,342285.59
1.0,8656847536301.29,20696288988.22,90642.8,418742.17
1.0,2787554524270.87,7938247593.63,52735.6,285140.51
1.0,108864852398275.69,160938235970.0,283162.54,1248956.14
1.0,9740797680848.7,24000005109.09,118560.55,544982.01
1.0,980127272153.71,3691455361.71,40935.58,194850.05
1.0,93029746738075.4,139947161410.45,240469.7,1238966.54
1.0,1420281288741.27,5193919053.15,53239.02,252401.18
1.0,2670902934527.76,8099361965.21,62190.91,303125.52
1.0,1265829351362.96,4513564131.48,44378.19,202987.39
1.0,70666721321984.66,106459779832.47,201344.47,914638.42
1.0,2077550886777.54,7025062316.05,66271.93,292122.56
1.0,2847512003174.82,8305065247.15,58193.51,275027.75
1.0,1341295833773.69,4563256286.54,41219.4,190349.28
1.0,1625555310461.66,5401430192.28,49387.7,226327.99
1.0,3110482702200.41,8680232136.14,56433.93,260672.16
1.0,1803080450116.37,5603088594.54,44877.62,211936.22
1.0,703738061497.76,2794859360.82,37270.95,168816.86
1.0,59113653910379.34,97465646849.9,208186.26,1077831.14
1.0,1963084159849.4,6587705919.82,58511.4,257373.49
1.0,7432128448487.26,18695133472.92,98510.8,441404.46
1.0,99562562814769.22,140960496190.62,226806.77,1158639.07
1.0,274198116556.32,1411779035.58,28806.13,123607.21
1.0,413208938083.89,1925567499.05,33675.97,150717.88
1.0,1245297924980.45,4167637410.5,38424.15,189766.84
1.0,4478259667827.31,12636008318.67,80588.95,370055.13
1.0,10728002534447.07,25061677005.08,111082.89,509462.39
1.0,18556572277264.64,38118289140.51,121230.04,590883.2
1.0,771615750393.27,3089100852.77,39930.18,190496.14
1.0,1497994237424.84,5200830436.93,56319.23,263084.12
1.0,1393709660398.41,4952892572.49,47904.72,209239.22
1.0,955369935412.53,3883928269.06,48715.89,203663.32
1.0,1091256784471.78,4071738144.93,44188.46,202552.17
1.0,3876490170274.88,10570507309.66,64494.97,291108.43
1.0,28425029626842.65,55237323482.5,177894.19,870439.67
1.0,1178877440550.24,4322773683.55,45705.49,220779.4
1.0,3383605883659.7,9677992557.02,68335.58,334472.23
1.0,5653077783067.62,14271593660.92,75235.94,366453.22
1.0,3890434343851.19,12076840294.56,92576.69,419580.57
1.0,17910240997687.63,34534465341.7,111523.37,564191.58
1.0,552071539500.39,2338763869.09,34933.33,159718.5
1.0,1562101697875.3,5092466788.89,46446.47,220753.61
1.0,5633342438489.02,14541997689.1,78839.57,363231.36
1.0,1609526175054.17,5687403088.97,55109.3,252156.31
1.0,1913217494407.07,6521919572.56,62214.35,298015.84
1.0,1074980731169.45,4238607375.83,52138.06,237631.24
1.0,1027582367559.39,4094427724.45,48769.07,217779.39
1.0,5706176311267.72,14731609799.85,80140.32,400108.88
1.0,8034772156912.63,19483241924.97,90454.22,422678.02
1.0,419269774585.9,1812318789.37,26896.51,126116.99
1.0,163335232870.18,866701265.08,20120.75,92399.23
1.0,1932544705857.31,6471265371.67,61079.54,265782.02
1.0,3058109322668.01,8768752059.63,56029.96,261208.83
1.0,2135272580707.76,7055308424.82,68095.88,299820.89
1.0,4459431909620.27,12538847353.08,78299.91,357597.73
1.0,1952243484574.11,6798763067.55,63653.4,300705.21
1.0,181237575973212.12,236780595956.26,324397.52,1566919.75
1.0,3059535552912.51,9668189199.08,73863.51,351713.57
1.0,13481675662467.22,29389391684.34,113571.51,562678.85
1.0,73390757805304.02,116608169219.79,234950.25,1193630.87
1.0,5079325762880.4,13415960280.77,82200.05,394879.08
1.0,4029347862627.92,11696557670.02,77983.87,348019.26
1.0,12611220601225.24,26935692038.5,102283.29,502359.56
1.0,7758824596845.78,19694361824.01,96298.99,430253.68
1.0,1155642136692.33,3997425595.1,39855.62,188863.47
1.0,9170799241882.78,20809134616.45,89726.13,448155.75
1.0,12870536512360.82,27385421337.25,102740.93,501217.24
1.0,8512877543983.76,20904828620.63,97803.36,424162.25
1.0,8570206468028.69,20338651984.26,93671.47,449876.3
1.0,5699951878848.38,15377120834.34,90367.96,424633.66
1.0,4382310908217.84,12595923443.09,81442.38,375137.6
1.0,3964051446253.9,11792371673.16,78501.7,360131.7
1.0,16119952941656.77,31666967652.54,104547.99,499766.97
1.0,16511578483087.15,32730340504.45,107374.4,529304.9
1.0,907769149948.16,3357411762.58,36105.62,178006.75
1.0,2455019519397.76,7844683570.56,65948.45,295369.94
1.0,2783975766566.21,8760953387.53,68867.83,310648.64
1.0,6868860719213.46,17010463120.02,84748.13,399922.07
1.0,867120119216.66,3020401539.21,33141.97,166933.45
1.0,1133796983948.13,3919408886.5,39140.25,182479.81
1.0,1720878484392.6,5828354580.3,52450.58,227934.02
1.0,2586177276458.88,8110143581.74,66023.14,292160.06
1.0,631667493181.32,2603134872.17,34402.65,155710.98
1.0,1978588132605.47,6634435087.78,58936.48,267610.19
1.0,1748437293414.55,5737727272.12,52711.92,240099.72
1.0,37950460439838.76,70124162928.22,192836.45,854623.58
1.0,1880164146659.02,6910948192.89,71125.58,303578.94
1.0,12283168710134.76,27582095383.25,109753.87,502633.89
1.0,2639382313789.96,8345612298.21,64750.81,297627.18
1.0,3986643533098.25,10626914073.43,62165.67,299978.88
1.0,2903867780441.2,9004851223.33,68375.24,328262.53
1.0,2703517915903.83,8532178483.7,66519.38,306176.6
1.0,2762818058104.81,8518163242.74,63671.78,306998.2
1.0,11229348080795.93,25875224597.78,108445.22,478594.52
1.0,4043195615680.1,11188046624.14,68562.98,328923.86
1.0,8798203720152.55,20785525601.58,91840.82,451134.73
1.0,13805849332336.78,30241401292.67,118590.47,530094.68
1.0,5489474095724.78,15166055566.1,96996.2,434632.25
1.0,10193278862599.75,22646740852.45,93142.61,451148.63
1.0,8388595339943.72,20261537994.86,100511.66,469593.81
1.0,60513098764519.41,87752425520.62,154563.26,808638.94
1.0,3214835650964.33,9331941417.34,65161.46,313103.22
1.0,10822355960048.32,23704871234.08,90397.07,426405.28
1.0,6783289973628.86,17012497846.68,82005.8,383272.33
1.0,17049980903825.76,35576683589.84,121300.39,577794.2
1.0,5658222756193.81,14507708601.16,75813.35,362647.08
1.0,4376651048247.76,12415430142.0,83184.1,371593.35
1.0,2034750581567.03,6911340692.6,63809.06,297030.24
1.0,5121389396906.96,13919712065.64,79730.85,359552.8
1.0,582288349004.14,2262217330.09,30131.76,142849.72
1.0,484199766128.08,2037674368.78,28341.25,143612.19
1.0,13975793358965.16,30380739318.75,114974.64,568960.61
1.0,22692255445793.86,45992610570.46,147036.25,702388.95
1.0,12689907326470.65,27895506484.75,107271.13,470360.55
1.0,5254524773821.43,13471385214.83,68168.98,312850.96
1.0,1140463302165.5,4212921381.36,46825.09,218175.41
1.0,5271261337760.89,13234044042.66,65910.75,315334.82
1.0,34636779728452.67,60923416451.61,152438.37,760162.29
1.0,3030265819341.16,8987047863.24,62651.18,289417.4
1.0,1329371958659.41,4785138952.05,47303.19,215344.41
1.0,1506432927526.84,5136129249.93,48298.56,233232.64
1.0,242879761410757.1,287957208689.83,323091.18,1614771.26
1.0,2644266112661.42,8282663336.0,64136.48,277108.62
1.0,3653419055601.4,10225331926.57,70273.98,322327.37
1.0,3961600762255.33,11189076834.19,76422.62,357601.04
1.0,11222478342627.18,24453545636.34,93397.46,475739.13
1.0,13975580380209.22,29241938234.98,100746.19,504575.3
1.0,2741689365142.6,8533354106.6,64716.22,301085.08
1.0,11919072139486.06,25196794435.02,98270.96,488427.24
1.0,25208215541993.46,46449066453.24,142823.26,668845.03
1.0,9577697039625.4,21987777156.79,99736.66,488524.9
1.0,12882457797190.48,28301242303.98,112629.83,532217.91
1.0,5990566770994.26,15721172666.91,90550.82,426807.69
1.0,29335972590502.71,49246527821.33,126986.27,641987.53
1.0,796625897142.13,3240904568.16,42293.69,185220.02
1.0,8315284241574.52,19428890096.49,90940.8,447604.07
1.0,24509039549770.92,44560303566.32,124056.74,670511.63
1.0,21188091180299.8,42359028010.02,135458.64,619089.36
1.0,4240735718772.36,12372071710.21,86470.3,381592.11
1.0,926118720762.81,3699613317.86,51083.05,225689.09
1.0,986076406853.27,3989445964.53,52627.57,233370.05
1.0,3260765932833.91,9068103703.7,58225.94,287543.66
1.0,5240093061174.81,13139050081.74,68016.57,324723.87
1.0,1626737617370.72,5133212217.91,41723.21,211688.88
1.0,126041574653.46,719466886.65,18877.77,89185.84
1.0,2974342025597.07,8855477187.37,59713.22,267063.29
1.0,3387767936065.61,9774649906.73,63295.2,301370.8
1.0,4286527963852.24,12428087718.69,81868.4,377609.23
1.0,4087589457076.47,11267717137.29,64911.39,307534.43
1.0,3303633246787.19,10090079348.75,72012.03,331007.11
1.0,8589665982066.22,20182621119.2,86762.22,417456.68
1.0,5662216410671.68,13783320401.96,66399.31,339481.46
1.0,4114198301232.57,12152978585.23,84140.85,375158.25
1.0,7150941460377.56,16476551474.66,73762.84,366048.97
1.0,2566349538065.3,7945568405.86,60116.69,271200.67
1.0,2397974177165.41,7665748323.48,62872.73,281766.91
1.0,1762531826931.99,6126609922.35,57475.15,265475.18
1.0,2012895405489.73,6483049297.06,52262.28,256266.01
1.0,3826795132881.89,11034700761.07,74910.85,356455.89
1.0,544760783793.73,2461825756.32,39011.09,174678.21
1.0,3178085390612.56,8866564025.58,58648.32,281573.39
1.0,2728522632769.89,8021898683.19,57423.9,268707.62
1.0,10194745202369.68,21168001773.6,77844.03,399159.79
1.0,15138248860356.52,33106123186.74,122867.91,574512.39
1.0,2483829205472.1,8166718857.74,68990.58,312545.28
1.0,5373841574494.26,14352261453.07,82000.34,376119.46
1.0,3917954453219.56,11159703886.46,71413.59,329251.38
1.0,65325707350767.36,95158060737.21,171758.33,826500.4
1.0,8950334915407.59,21244671997.5,97483.55,437528.59
1.0,11435962535116.89,24955864189.81,98292.29,469188.68
1.0,1974607482895.39,6657646251.87,58412.36,266064.17
1.0,357574376356.39,1722710317.34,31103.29,138042.96
1.0,1607655767089.59,5535997495.49,50706.4,229923.44
1.0,29994224882746.47,53504295020.74,142117.91,725366.05
1.0,51652055730226.86,82812432850.99,170841.19,796342.92
1.0,24967330559027.1,47098455725.37,134146.49,633313.62
1.0,14367876315867.64,29434394800.25,95007.36,498266.93
1.0,28931877731807.54,49627236066.63,121485.59,621635.44
1.0,19513776275405.02,37019731001.34,111186.45,577848.82
1.0,2110372827697.96,7117163308.71,60368.67,266576.03
1.0,2818171055463.12,8816675584.81,70788.05,330790.73
1.0,9737744169282.97,22489450955.05,93805.92,442633.93
1.0,11093250911854.29,26343906904.4,116808.68,523372.43
1.0,2512133451309.19,7801062265.51,58314.85,271109.6
1.0,4022679875213.67,11506159511.75,76924.24,345742.08
1.0,4976474450516.81,12951882959.92,72811.07,357710.9
1.0,1428507796149.38,5152577144.31,52177.59,229820.46
1.0,3408917153924.6,10014729616.76,71465.81,327808.73
1.0,4134278936977.5,11639722791.78,76574.11,353898.71
1.0,303865914437.92,1488184647.25,27646.86,113794.36
1.0,3906876825929.05,11289941450.07,74230.83,328096.12
1.0,1804091193229.02,6244263333.33,56196.02,254989.64
1.0,3352959607003.75,10190550505.76,73582.85,319951.37
1.0,7109369364425.4,17529244805.73,85144.12,385640.85
